index_original,y_test_log,y_pred_log,y_test_euro,y_pred_euro,error_euro,error_percent
2922,7.377758908227872,5.387569689839886,1598.9999999999984,217.67130016706494,-1381.3286998329336,-86.38703563683146
1575,5.058790335983303,4.504418866227122,156.39999999999998,89.41578511213177,-66.9842148878682,-42.82878189761395
5427,3.4011973816621555,4.83236363248959,29.000000000000004,124.50726338685615,95.50726338685615,329.3353909891591
4004,4.6150215020384655,4.417103749385656,99.99,81.85596587154424,-18.134034128455752,-18.135847713227076
1263,3.2577118486533987,4.088119820472242,24.989999999999995,58.62767550912659,33.637675509126595,134.60454385404802
2842,6.908704828017726,6.18537247440202,999.9500000000004,484.59380118887384,-515.3561988111265,-51.538196790952185
4336,3.4239368686316447,4.267499398884979,29.689999999999998,70.34301196377557,40.65301196377557,136.92493083117404
2177,5.99393648933976,5.472709320613357,399.99,237.10442087244192,-162.8855791275581,-40.722412842210574
6353,4.874968289341312,5.74575398056264,129.97000000000003,311.8594288523831,181.88942885238305,139.9472407881688
2865,4.628886712605407,5.499766772988106,101.39999999999998,243.63487015049554,142.23487015049557,140.2710750991081
4157,4.744845168060573,4.45559999516485,113.98999999999998,85.107799612507,-28.882200387492986,-25.337486084299492
3439,5.668086209997927,4.901735857923308,288.4800000000001,133.52309010130398,-154.9569098986961,-53.714957674256816
23,2.9428587839469227,2.964501229627677,17.97,18.38503215014191,0.4150321501419114,2.309583473243803
3528,4.189654742026425,4.551626433489103,64.99999999999997,93.78644686573443,28.78644686573446,44.28684133189919
5009,3.218475744846861,4.504177525507158,23.989999999999995,89.39396673439408,65.40396673439409,272.6301239449525
7028,5.525413097700675,5.578485815268291,249.99000000000004,263.6705421267989,13.680542126798883,5.472435748149478
5528,3.686125665917315,4.724938606646968,38.88999999999999,111.72357768322941,72.83357768322941,187.28099172854056
6790,7.527385082183685,6.650865222008505,1857.2400000000007,772.453244881571,-1084.7867551184297,-58.408539290475616
6309,4.934761661517082,5.3783585529492335,138.04000000000002,215.66633705791045,77.62633705791043,56.23466897849204
3479,3.1350593387750902,4.266203350362074,21.990000000000002,70.25060785154152,48.260607851541515,219.46615666912922
5055,2.558002204858551,4.714156649542646,11.91,110.51472551092982,98.60472551092982,827.9154115107458
2488,3.1970391302590264,3.969189110884219,23.460000000000004,51.94158367536086,28.481583675360856,121.40487500153816
1883,4.412192049005608,3.605075394279345,81.44999999999999,35.784457090333326,-45.66554290966666,-56.06573715121752
4104,3.58324112209094,4.670820938857931,34.99000000000003,105.78537071907856,70.79537071907853,202.33029642491704
6107,5.70694413799378,4.469557831150816,299.95000000000005,86.31810513019933,-213.6318948698007,-71.22250204027361
4588,6.744059186311348,6.293905361423194,848.0000000000003,540.2630345970898,-307.7369654029105,-36.28973648619226
5097,4.5107496103686,5.586135020433009,89.99000000000004,265.70282416660507,175.71282416660503,195.25816664807752
4418,2.9418039315284354,3.4645739941791867,17.950000000000003,30.962840516285496,13.012840516285493,72.49493323835928
496,6.684611727667927,4.436479084715872,798.9999999999999,83.47698114068929,-715.5230188593106,-89.55231775460709
4901,2.8616292890305104,3.802079573152706,16.489999999999995,43.79424060142327,27.304240601423274,165.5805979467755
503,4.110709916308365,4.144567792081391,59.99000000000001,62.090347860208276,2.1003478602082666,3.501163294229482
1783,4.5107496103686,3.858684840984713,89.99000000000004,46.40296791515955,-43.58703208484049,-48.435417362863056
3290,4.90527477843843,4.654977638215108,134.00000000000003,104.10686959541157,-29.89313040458846,-22.308306272080934
6904,7.10052209363763,7.360557842528385,1211.5999999999995,1571.7136448542542,360.11364485425474,29.722156227653922
7601,4.795707897553386,5.094578257606707,119.9899999999999,162.13502915658108,42.14502915658119,35.123784612535395
2432,3.3624565533457247,4.334780255343645,27.859999999999996,75.3081887305491,47.448188730549106,170.30936371338518
544,3.0440461338325417,3.1432010421315457,19.990000000000002,22.17794180519907,2.187941805199067,10.945181616803735
6027,5.393627546352362,5.219550374649374,219.00000000000009,183.85105166394715,-35.14894833605294,-16.049748098654305
1740,3.0440461338325417,3.913496569280851,19.990000000000002,49.0737325040698,29.0837325040698,145.49140822446122
4316,3.0440461338325417,4.541422540026469,19.990000000000002,92.8241738750172,72.8341738750172,364.35304589803496
3133,5.484755438853831,5.240379183419324,239.99000000000012,187.74165654543472,-52.2483434545654,-21.771050233161954
