product_rating,is_sponsored,buy_box_availability,sustainability_tags,has_coupon,discount_percentage,badge_amazons,badge_best_seller,badge_ends_in,badge_limited_time_deal,badge_no_badge,badge_save_xpct,log_purchased_last_month,log_original_price,log_total_reviews,"cat_Audio, Sound & Recording Gear",cat_Cameras & Photography,"cat_Chargers, Adapters & Cables",cat_Computer Peripherals,cat_Laptops,cat_Mobile Cell Phones & Smartphones,cat_Networking,"cat_Office Supplies, Ink & Toner",cat_Other Electronics,cat_PC Components,cat_Power & Batteries,cat_Printers & Scanners (Hardware),cat_Small Gadget Accessories (Cases & Protectors),cat_Smart Home & Security,cat_Storage & Memory Cards,cat_TV & Video Displays,cat_Tablets & E-readers (DEVICES ONLY),cat_Video Game Consoles & Virtual Reality,cat_Wearables
4.5,0,1,0,0,0.13,0,0,0,0,1,0,8.006700845440367,2.8326249356838407,10.696095378697706,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.5,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.937275759741795,8.263590432617319,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.698751599609622,9.893235176071776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.7,0,0,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.188896879163323,8.686260632531775,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,0,0,0,0.0,0,0,0,0,1,0,7.601402334583733,3.232384174892993,7.284820912568604,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,6.794575382605512,5.111987788356544,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.29,0,0,0,0,1,0,6.90875477931522,4.9486889658772695,8.157943507105037,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5.0,0,0,0,0,0.0,0,0,0,0,1,0,5.993961427306569,5.111927545578128,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.8,0,0,0,0,0.0,0,0,0,0,1,0,6.90875477931522,3.783507583192719,10.422430144404066,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.787491742782046,9.566965314664872,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.17,0,0,0,0,1,0,8.006700845440367,2.5641798306825083,10.853387126584051,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4.5,0,0,0,0,0.0,0,0,0,0,1,0,5.303304908059076,7.691177255781865,5.030437921392435,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.2,0,0,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.267877612982976,7.491087593534876,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.500476114873425,7.125283091510712,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.22,0,0,0,0,1,0,6.68586094706836,5.564482092412441,6.100318952020064,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.7,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.398117451625214,6.450470422144176,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.1,0,1,0,0,0.0,0,0,0,0,1,0,5.993961427306569,6.042466549074014,6.023447592961033,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.18950321539533,9.1719113453564,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.521679875489066,5.351858133476067,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.5,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.393831680123644,7.9854843567338225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.8,0,0,0,0,0.0,0,0,0,0,1,0,6.90875477931522,3.931629535067065,5.384495062789089,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.12,0,0,0,0,1,0,6.2166061010848646,5.525413097700675,4.912654885736052,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.2,0,0,0,0,0.1,0,0,0,0,1,0,7.601402334583733,3.433664571799657,9.197052477649247,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.0,0,0,0,0,1,0,6.803505257608338,4.709440107163888,7.56734567601324,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.2,0,0,0,0,0.3,0,0,0,0,1,0,7.601402334583733,3.7133281345162463,6.100318952020064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.4,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.393627546352362,7.8826922062890254,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.13,0,0,0,0,1,0,7.601402334583733,3.177637076851603,7.928045600874777,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,8.294299608857235,2.196112848483529,10.279386525042526,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.4,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.357670592247549,5.950642552587727,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,5.993961427306569,6.552493621597604,4.990432586778736,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.3,0,1,0,0,0,0,7.601402334583733,3.5260663637080247,8.078688229229872,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,1,1,0,1,0.18,0,0,0,0,1,0,9.210440366976515,2.8898160479624417,6.405228458030842,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.3,0,0,0,0,1,0,8.006700845440367,3.0440461338325417,7.60339933974067,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.15,0,0,0,0,1,0,6.90875477931522,4.426043520090656,8.58260632996447,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.2,0,1,0,0,0.16,0,0,0,0,1,0,6.2166061010848646,5.638319081511895,7.1592919047975645,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.075173815233827,6.253828811575473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.803505257608338,4.644294740672142,6.982862751468942,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.3,0,1,0,0,0.33,0,0,0,0,1,0,7.601402334583733,3.433664571799657,8.477620416296414,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.8,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.14987536118776,9.110188490025742,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,7.601402334583733,3.117507330479912,10.094768850701554,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.211979438755315,8.517193191416238,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.8,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.875120984409557,7.240649694255466,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.6,0,0,0,0,0.0,0,0,0,0,1,0,5.993961427306569,6.7226297948554485,6.049733455231958,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.06,0,0,0,0,1,0,6.90875477931522,3.988798844230196,7.444833273892193,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.8,0,1,0,0,0.08,0,0,0,0,1,0,6.90875477931522,3.610647605844363,6.520621127558696,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.1,0,0,0,0,1,0,6.90875477931522,4.6150215020384655,7.751475318021456,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.39,0,0,0,0,1,0,6.2166061010848646,5.442374419541463,7.987184748233473,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.49,0,0,0,0,1,0,8.294299608857235,2.4840729690394228,9.455245415071904,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.1,0,0,0,0,1,0,6.2166061010848646,4.983538126211888,8.149312843635345,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.8,0,0,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.5107496103686,8.30943074214033,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.7,0,0,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.187986684925728,8.344505083590521,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.709440107163888,6.2766434893416445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.8,0,1,0,0,0.53,0,0,0,0,1,0,6.90875477931522,4.087991088249925,6.674561391814426,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.8,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,3.834061463958434,8.146129510025405,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.2,0,0,1,0,0.0,0,0,0,0,1,0,5.993961427306569,6.107000615779314,7.242797922793756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.5,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.592084946439436,9.376278449519614,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,0,0,0,0.0,0,0,0,0,1,0,7.601402334583733,3.3621099929541085,8.496786381638575,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,1,0,0.0,0,0,0,0,1,0,7.601402334583733,3.433664571799657,6.754604099487962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.3,0,1,0,0,0.13,0,0,0,0,1,0,6.55250788703459,5.337490001622509,4.442651256490317,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.2,0,1,0,0,0.23,0,0,0,0,1,0,7.601402334583733,3.968214285077889,7.58629630715272,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.8,0,1,0,0,0.13,0,0,0,0,1,0,6.90875477931522,4.393831680123644,6.553933404025811,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.8,0,1,0,0,0.0,0,0,0,0,1,0,5.303304908059076,7.575071699507561,6.139884552226255,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.1,0,0,0,0,1,0,5.303304908059076,6.907755278982137,4.04305126783455,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.16,0,0,0,0,1,0,7.601402334583733,3.432372999130605,8.294549515143679,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.5,0,1,0,0,0.1,0,0,0,0,1,0,6.2166061010848646,5.968681984210738,3.737669618283368,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.3,0,1,0,0,0.0,0,0,0,0,1,0,7.601402334583733,3.133317936506554,7.490529402060711,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.3,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.330601752681694,9.241839039035554,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4.8,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.110709916308365,9.07004328643746,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.3,0,1,0,0,0.11,0,0,0,0,1,0,6.90875477931522,3.58324112209094,8.740976538017787,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,3.479700443150099,5.117993812416755,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.4,0,0,0,0,0.0,0,0,0,0,1,0,6.90875477931522,2.91180703861623,9.299541017434484,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,1,0,0.0,0,0,0,0,1,0,7.601402334583733,3.27412129909418,9.777640842670152,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.3,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,3.5313480661272005,8.280204233279974,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,1,0,0.15,0,0,0,0,1,0,6.2166061010848646,6.018325538771608,7.7336835707759,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.2,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.017213609456379,6.913737350659685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.709440107163888,6.261491684321042,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.4,0,1,0,0,0.13,0,0,0,0,1,0,6.2166061010848646,5.017213609456379,8.676416696964216,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.3,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.997212273764115,6.111467339502679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.4,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.795790545596741,5.945420608606575,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.2,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.525413097700675,6.543911845564792,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.2,0,1,0,0,0.15,0,0,0,0,1,0,6.68586094706836,5.802088163440325,4.219507705176107,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.8,0,0,0,0,0.0,0,0,0,0,1,0,7.601402334583733,3.125443880075648,8.867427438524983,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.968681984210738,6.812345094177479,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,1,0,0.06,0,0,0,0,1,0,6.90875477931522,4.393831680123644,9.224834818126634,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,0,0,0,0.0,0,0,0,0,1,0,5.707110264748875,6.650136735744741,4.700480365792417,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.5,0,0,0,0,0.0,0,0,0,0,1,0,5.303304908059076,7.166883544015857,5.993961427306569,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.38,0,0,0,0,1,0,6.90875477931522,5.081342251254203,7.340835554123275,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,0,0,0,0.0,0,0,0,0,1,0,5.303304908059076,6.9574783412001695,2.995732273553991,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,5.707110264748875,6.551080335043404,6.677083461247136,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.19844178112078,8.27614021955846,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,0,0,0,0.0,0,0,0,0,1,0,5.993961427306569,6.927557906278317,5.91350300563827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4.4,0,0,0,0,0.0,0,0,0,0,1,0,5.993961427306569,5.42022521678137,6.095824562432225,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,0,1,0,0,0.08,0,0,0,0,1,0,8.006700845440367,2.4840729690394228,8.509161019718974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.875120984409557,9.46412951340478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.2,0,1,0,0,0.25,0,0,0,0,1,0,6.2166061010848646,5.30325515557766,7.798933310041217,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,3.8055507609176296,9.005405040310642,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.8,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.062278527248094,10.277049111631284,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.34,0,0,0,0,1,0,6.90875477931522,5.081342251254203,7.263329617476836,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.707077041605631,4.158883083359672,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.6,0,1,0,0,0.0,0,0,0,0,1,0,8.006700845440367,2.7073833121145063,9.165865881874351,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,0,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.246922577489038,9.163563180417254,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.05,0,0,0,0,1,0,7.601402334583733,2.751109690562657,8.736971085254146,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.3,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.889897898613436,7.5126175446745105,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.2,0,1,0,0,0.14,0,0,0,0,1,0,5.993961427306569,6.552493621597604,3.970291913552122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,0,0,0,0.08,0,0,0,0,1,0,8.006700845440367,2.63834278867739,6.159095388491933,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.09,0,0,0,0,1,0,7.601402334583733,2.771963526845863,7.54274354536855,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.0,0,0,0,0,1,0,5.993961427306569,5.684089841310465,7.707062655370473,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.6,0,0,0,0,0.07,0,0,0,0,1,0,5.303304908059076,7.24493440855279,5.652489180268651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.3,0,0,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.934401988096667,7.317876198626496,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.6,0,0,0,0,0.0,0,0,0,0,1,0,6.90875477931522,4.556924873360097,6.12029741895095,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,1,0,0.12,0,0,0,0,1,0,7.601402334583733,3.931629535067065,8.766705997750515,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.3,0,1,1,0,0.23,0,0,0,0,1,0,6.55250788703459,4.955756632586266,6.875232087276577,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.6,0,1,0,0,0.08,0,0,0,0,1,0,6.2166061010848646,4.795707897553386,6.511745329644728,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.5,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,3.2534704696327,4.919980925828125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.8,0,1,0,0,0.07,0,0,0,0,1,0,7.601402334583733,3.177637076851603,7.726212650507529,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.1,0,1,0,0,0.54,0,0,0,0,1,0,6.2166061010848646,5.697059928895374,6.952728644624869,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.3,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.32227800399288,5.953243334287785,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,3.2627013044082305,9.786166909959585,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.16,0,0,0,0,1,0,8.294299608857235,2.2192034840549946,8.241966560231802,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.8,0,1,0,0,0.38,0,0,0,0,1,0,7.601402334583733,2.818398258271076,9.82135516299751,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.08,0,0,0,0,1,0,6.2166061010848646,5.62021968988551,8.076826031298808,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.08,0,0,0,0,1,0,6.2166061010848646,5.058790335983303,5.375278407684165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.6,0,1,0,0,0.0,0,0,0,0,1,0,6.398594934535208,5.7430031878094825,5.293304824724492,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,0,1,0,0,0.29,0,0,0,0,1,0,7.601402334583733,3.218475744846861,9.283590833715776,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.27,0,0,0,0,1,0,7.601402334583733,2.5006159434931803,9.912744573798804,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.752572638825633,5.645446897643238,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.7,1,1,0,0,0.18,0,0,0,0,1,0,9.105090961257083,2.8213788864092133,9.7195647143752,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,5.303304908059076,7.24493440855279,4.406719247264253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5.0,1,1,0,0,0.0,0,0,0,0,1,0,0.0,4.110709916308365,1.791759469228055,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.3,0,1,0,0,0.0,0,0,0,0,1,0,5.993961427306569,5.552533137416657,4.941642422609304,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.0,0,0,0,0,1,0,5.993961427306569,5.916175108066267,5.393627546352362,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,1,0.0,0,0,0,0,1,0,6.90875477931522,3.8701588013294472,9.661097469276054,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4.4,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,3.636269503841639,8.400434630806041,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.7,0,1,0,0,0.35,0,0,0,0,1,0,8.006700845440367,2.771963526845863,9.063694791634695,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.4,0,0,0,0,0.0,0,0,0,0,1,0,5.707110264748875,6.571876866012754,3.5263605246161616,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.0,0,0,0,0,1,0,6.55250788703459,5.030372559779288,5.746203190540153,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,7.601402334583733,2.63834278867739,9.17926241640532,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.5,0,1,0,0,0.1,0,0,0,0,1,0,6.803505257608338,5.198220750009751,8.457867725331422,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,0,1,0,0,0.1,0,0,0,0,1,0,6.2166061010848646,5.874902640569862,4.663439094112067,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.4,0,1,1,0,0.19,0,0,0,0,1,0,6.2166061010848646,5.081342251254203,8.065579427282092,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.17,0,0,0,0,1,0,6.2166061010848646,5.484755438853831,6.400257445308821,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.795707897553386,4.290459441148391,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.3,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,5.017213609456379,6.368187186350492,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,0,0,0,0.0,0,0,0,0,1,0,6.803505257608338,4.564244019375446,7.467371066917559,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.803505257608338,4.867534450455582,9.708749225727084,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.393831680123644,7.830425617820331,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.3,0,1,0,0,0.09,0,0,0,0,1,0,5.993961427306569,5.802088163440325,6.269096283706261,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,1,1,0,0,0.07,0,0,0,0,1,0,8.294299608857235,2.532902848056256,10.50103201050528,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.7,0,0,0,0,0.38,0,0,0,0,1,0,8.006700845440367,2.63834278867739,10.074031693706946,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.1,0,1,1,0,0.46,0,0,0,0,1,0,6.2166061010848646,5.783794412625586,5.062595033026967,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
